"X","Y","crashSeverity","region","weatherA"
176.934567801104,-39.6526019822874,"Minor Crash","Hawke's Bay Region","Fine"
176.909741068875,-39.4811293864722,"Serious Crash","Hawke's Bay Region","Fine"
176.865658058617,-39.420522436493,"Minor Crash","Hawke's Bay Region","Fine"
177.087434034415,-39.0636531038644,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.546163764647,-39.9935300875171,"Minor Crash","Hawke's Bay Region","Fine"
176.820760954618,-39.5237752492577,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.858467284817,-39.5387219061536,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.893614293757,-39.495163207199,"Non-Injury Crash","Hawke's Bay Region","Light rain"
176.914734455588,-39.4942998278508,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.866973466618,-39.5812471150553,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.873036303244,-39.5070467716883,"Minor Crash","Hawke's Bay Region","Fine"
176.851621311802,-39.6395799513344,"Minor Crash","Hawke's Bay Region","Fine"
176.868121388317,-39.5240620356929,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.913944926323,-39.4932816894648,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.837495611564,-39.6365085822479,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.825805337416,-39.6785952457034,"Serious Crash","Hawke's Bay Region","Fine"
176.840643255381,-39.6237231374751,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.900792620735,-39.5012898780594,"Minor Crash","Hawke's Bay Region","Fine"
176.89591622046,-39.5153327591546,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.913705205525,-39.4906688655034,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.907877407576,-39.7005539145952,"Fatal Crash","Hawke's Bay Region","Fine"
176.905487395041,-39.5253056029688,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.852008363575,-39.6383692266608,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.649006400157,-39.8117850160522,"Non-Injury Crash","Hawke's Bay Region","Heavy rain"
176.780926136956,-39.6554610174986,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.877088078303,-39.4747578697327,"Serious Crash","Hawke's Bay Region","Fine"
176.850073244461,-39.6484127332074,"Minor Crash","Hawke's Bay Region","Fine"
176.860168947416,-39.5320724758535,"Non-Injury Crash","Hawke's Bay Region","Light rain"
176.916823355987,-39.5225639081713,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.854733558337,-39.6425477905921,"Minor Crash","Hawke's Bay Region","Light rain"
176.892201109362,-39.5967143849041,"Serious Crash","Hawke's Bay Region","Fine"
176.830825363899,-39.6110692586323,"Minor Crash","Hawke's Bay Region","Fine"
176.916219882738,-39.4915657785307,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.859435036767,-39.5349880081836,"Minor Crash","Hawke's Bay Region","Fine"
176.802111865618,-39.6298020178246,"Minor Crash","Hawke's Bay Region","Light rain"
176.808439054068,-39.64448242683,"Minor Crash","Hawke's Bay Region","Fine"
177.425387567904,-39.0395438823468,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.472715673547,-38.9230881622767,"Non-Injury Crash","Hawke's Bay Region","Heavy rain"
176.477427979743,-39.6322247029971,"Minor Crash","Hawke's Bay Region","Fine"
176.859060429276,-39.5164828297339,"Minor Crash","Hawke's Bay Region","Fine"
176.857819953777,-39.6207574153772,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.834287787242,-39.6526463781927,"Serious Crash","Hawke's Bay Region","Fine"
176.848182986836,-39.5368026799362,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.548423194836,-39.9951000829143,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.480211926759,-39.4377085879858,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.850449794391,-39.6369439023184,"Non-Injury Crash","Hawke's Bay Region","Heavy rain"
176.915367203128,-39.5838932251642,"Minor Crash","Hawke's Bay Region","Fine"
176.892068413856,-39.4901713519423,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.848368978262,-39.643317548584,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.393105965432,-40.0310022248693,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.8574827866,-39.5503371428817,"Serious Crash","Hawke's Bay Region","Fine"
176.826976808114,-39.6276423588505,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.914544285274,-39.5101577479789,"Non-Injury Crash","Hawke's Bay Region","Mist or Fog"
176.834512061223,-39.6337431588161,"Minor Crash","Hawke's Bay Region","Fine"
176.959833102822,-39.7321501930814,"Non-Injury Crash","Hawke's Bay Region","Light rain"
176.925118938455,-39.6698811976764,"Serious Crash","Hawke's Bay Region","Fine"
176.889735239011,-39.488979615747,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.918705468125,-39.4888429889105,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.834372851509,-39.649761462464,"Minor Crash","Hawke's Bay Region","Fine"
176.852004290637,-39.5640110263016,"Non-Injury Crash","Hawke's Bay Region","Light rain"
177.421171939151,-39.0454497165125,"Non-Injury Crash","Hawke's Bay Region","Light rain"
177.427971535562,-39.0350688480486,"Serious Crash","Hawke's Bay Region","Fine"
176.803944236598,-39.6876005092851,"Minor Crash","Hawke's Bay Region","Fine"
176.917344960942,-39.5035155206907,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.873659306464,-39.4967134020206,"Non-Injury Crash","Hawke's Bay Region","Light rain"
176.913166976989,-39.4908131003375,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.861424621145,-39.5391909695823,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.825144927642,-39.63053986357,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.542339480245,-38.9996316753086,"Minor Crash","Hawke's Bay Region","Fine"
176.937552764324,-39.6567426692106,"Serious Crash","Hawke's Bay Region","Fine"
176.900072612286,-39.5017193652003,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.830401513448,-39.6299701098483,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.901090256429,-39.5138710494622,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.854046341841,-39.6373108063351,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.785541017076,-39.6196260154528,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.891037926648,-39.5118937562969,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.84606486441,-39.6463030939163,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.852671503704,-39.6310158686487,"Non-Injury Crash","Hawke's Bay Region","Fine"
177.853821816332,-39.034405897134,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.851587648814,-39.6565854207776,"Minor Crash","Hawke's Bay Region","Fine"
176.870608513794,-39.5892498261659,"Minor Crash","Hawke's Bay Region","Fine"
176.913166976989,-39.4908131003375,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.851584600695,-39.5270167155076,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.639358673935,-39.1863841394833,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.840150016276,-39.6390056184473,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.897664306653,-39.4817335854789,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.903216262525,-39.6451863607772,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.792358911138,-39.508575505264,"Minor Crash","Hawke's Bay Region","Fine"
176.868434274014,-39.6298247573191,"Minor Crash","Hawke's Bay Region","Fine"
176.625942788363,-39.8856891275755,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.669824707946,-39.9330420642617,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.848659434238,-39.6535843816721,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.914050654437,-39.5077876621422,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.853510731648,-39.5605384988062,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.913769357689,-39.4928462876112,"Minor Crash","Hawke's Bay Region","Fine"
176.561632018667,-39.0208422303773,"Minor Crash","Hawke's Bay Region","Fine"
176.660668207701,-39.1986682450695,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.849886478352,-39.5345845936032,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.910420320693,-39.5056673840445,"Minor Crash","Hawke's Bay Region","Fine"
176.9066482717,-39.5215378296349,"Minor Crash","Hawke's Bay Region","Fine"
176.907626633443,-39.4929631446583,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.985634678988,-39.7283027946809,"Minor Crash","Hawke's Bay Region","Fine"
176.923093973665,-39.5599452175425,"Minor Crash","Hawke's Bay Region","Fine"
176.916722024939,-39.4880903256004,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.603761314502,-39.142319574209,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.675642727575,-39.803188365081,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.788818834028,-39.6261209094448,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.89298007184,-39.5121078427816,"Minor Crash","Hawke's Bay Region","Fine"
176.848894365329,-39.5372564437973,"Minor Crash","Hawke's Bay Region","Fine"
176.843412425515,-39.6369161155455,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.883549284223,-39.5702369047353,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.528316852608,-38.9708988881231,"Minor Crash","Hawke's Bay Region","Fine"
176.851527409687,-39.6445997164392,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.833960448136,-39.6279791610703,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.916417648024,-39.4979807706375,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.86259667433,-39.5602994752898,"Non-Injury Crash","Hawke's Bay Region","Heavy rain"
176.717047521013,-39.5669260492775,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.832722818439,-39.6287676083315,"Minor Crash","Hawke's Bay Region","Fine"
176.891561157966,-39.5004468635881,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.915286411705,-39.4954340515278,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.893763126169,-39.4972027104798,"Minor Crash","Hawke's Bay Region","Fine"
176.801823970469,-39.6763757571422,"Serious Crash","Hawke's Bay Region","Fine"
177.420631229332,-39.033276500176,"Minor Crash","Hawke's Bay Region","Fine"
176.681871835209,-39.7549396094909,"Fatal Crash","Hawke's Bay Region","Null"
176.543811707697,-39.0002174535803,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.751360565223,-39.5812776410624,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.899046935189,-39.6886835694352,"Serious Crash","Hawke's Bay Region","Fine"
176.906406435766,-39.4844659843416,"Minor Crash","Hawke's Bay Region","Fine"
176.907979887099,-39.5036150151333,"Non-Injury Crash","Hawke's Bay Region","Light rain"
176.895722479504,-39.4952365875438,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.890122678498,-39.62174110304,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.9030620824,-39.4998806257939,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.597070509373,-39.9295697307891,"Serious Crash","Hawke's Bay Region","Fine"
176.833058674957,-39.5293592548137,"Minor Crash","Hawke's Bay Region","Fine"
176.827223515231,-39.5516271814615,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.842591086881,-39.6803008639522,"Minor Crash","Hawke's Bay Region","Fine"
176.873482364997,-39.4964581136412,"Minor Crash","Hawke's Bay Region","Fine"
176.837938081827,-39.6369262582221,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.574081596805,-39.9650477458878,"Non-Injury Crash","Hawke's Bay Region","Fine"
177.296934856861,-39.0716082542698,"Non-Injury Crash","Hawke's Bay Region","Light rain"
176.873482364997,-39.4964581136412,"Minor Crash","Hawke's Bay Region","Fine"
176.890083180256,-39.4860498192179,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.805327614742,-39.535252421483,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.915691137722,-39.4902236252336,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.840149518352,-39.6389966283602,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.863488585036,-39.5394915535355,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.910535318829,-39.4921807057402,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.824847995762,-39.6340262057448,"Non-Injury Crash","Hawke's Bay Region","Heavy rain"
176.485420236662,-39.7554283468692,"Non-Injury Crash","Hawke's Bay Region","Light rain"
176.868170386859,-39.6576636834386,"Non-Injury Crash","Hawke's Bay Region","Fine"
177.223033423472,-39.0875790253917,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.52463515768,-40.1163553503236,"Minor Crash","Hawke's Bay Region","Fine"
