"X","Y","crashSeverity","region","weatherA"
171.194830882002,-42.4513167956143,"Non-InjuryCrash","West Coast Region","Fine"
171.60228844532,-41.7580109598406,"Non-InjuryCrash","West Coast Region","Fine"
171.60260482306,-41.7528539441296,"Non-InjuryCrash","West Coast Region","Fine"
171.216838681005,-42.4454115204456,"Non-InjuryCrash","West Coast Region","Fine"
171.41298887026,-42.3636872343157,"Non-InjuryCrash","West Coast Region","Fine"
171.223293203907,-42.4493571564758,"Non-InjuryCrash","West Coast Region","Fine"
171.600379705903,-41.7628153306628,"Non-InjuryCrash","West Coast Region","Fine"
170.365337882208,-43.262848224845,"Non-InjuryCrash","West Coast Region","Light rain"
171.228665702064,-42.4528894628284,"MinorCrash","West Coast Region","Fine"
171.555887488632,-42.8810391059855,"Non-InjuryCrash","West Coast Region","Fine"
171.245688753127,-42.4050253860613,"Non-InjuryCrash","West Coast Region","Heavy rain"
171.231635174828,-42.6976928449455,"Non-InjuryCrash","West Coast Region","Fine"
170.970065310495,-42.7191630708323,"Non-InjuryCrash","West Coast Region","Fine"
171.86358021089,-42.1187689644033,"Non-InjuryCrash","West Coast Region","Fine"
172.381501455223,-42.3747869915068,"MinorCrash","West Coast Region","Mist or Fog"
170.961993790434,-42.716894479924,"FatalCrash","West Coast Region","Fine"
171.278306051703,-42.3160031889826,"FatalCrash","West Coast Region","Fine"
171.700107488363,-42.2420296854553,"MinorCrash","West Coast Region","Heavy rain"
171.470453851568,-42.5559916378562,"Non-InjuryCrash","West Coast Region","Light rain"
171.028118537906,-42.6722793305744,"MinorCrash","West Coast Region","Fine"
171.386702051666,-42.0293236489191,"SeriousCrash","West Coast Region","Fine"
171.331223651975,-42.4320679448959,"MinorCrash","West Coast Region","Light rain"
169.419405552031,-43.9800566277695,"MinorCrash","West Coast Region","Fine"
171.204979057105,-42.4276744872678,"MinorCrash","West Coast Region","Fine"
171.605182994168,-41.7576588519803,"Non-InjuryCrash","West Coast Region","Fine"
171.211050995149,-42.4479689475339,"MinorCrash","West Coast Region","Fine"
