"X","Y","crashSeverity","region","weatherA"
174.079941434768,-39.078312042348,"Non-Injury Crash","Taranaki Region","Light rain"
174.228207263847,-39.4937963507171,"Non-Injury Crash","Taranaki Region","Fine"
174.290573352747,-39.3469833704566,"Non-Injury Crash","Taranaki Region","Fine"
174.05858355675,-39.0741015673722,"Non-Injury Crash","Taranaki Region","Fine"
174.336280560208,-38.9975954747613,"Non-Injury Crash","Taranaki Region","Fine"
174.10326565015,-39.0504932578531,"Non-Injury Crash","Taranaki Region","Fine"
174.086934785181,-39.0548907622823,"Non-Injury Crash","Taranaki Region","Fine"
174.128114094285,-39.5512957041161,"Non-Injury Crash","Taranaki Region","Light rain"
174.238202568395,-39.516404956973,"Non-Injury Crash","Taranaki Region","Light rain"
174.28547637089,-39.3411470011464,"Non-Injury Crash","Taranaki Region","Fine"
174.076906663191,-39.0589125681444,"Non-Injury Crash","Taranaki Region","Fine"
174.291738301169,-39.4278289250792,"Non-Injury Crash","Taranaki Region","Fine"
174.076812597442,-39.0550026899415,"Non-Injury Crash","Taranaki Region","Fine"
174.066843396851,-39.0783335033008,"Non-Injury Crash","Taranaki Region","Light rain"
174.10781075115,-39.0640296237133,"Non-Injury Crash","Taranaki Region","Fine"
174.126670799665,-39.0420064710295,"Non-Injury Crash","Taranaki Region","Fine"
174.596087057485,-38.8902834569812,"Non-Injury Crash","Taranaki Region","Mist or Fog"
173.960531418391,-39.1253036551896,"Non-Injury Crash","Taranaki Region","Fine"
174.124105122559,-39.0762276110894,"Non-Injury Crash","Taranaki Region","Heavy rain"
174.069174864494,-39.0612274374629,"Non-Injury Crash","Taranaki Region","Fine"
174.153619101808,-39.0435812470339,"Non-Injury Crash","Taranaki Region","Fine"
174.09634228869,-39.0795556688359,"Non-Injury Crash","Taranaki Region","Light rain"
174.067679141917,-39.080857918844,"Non-Injury Crash","Taranaki Region","Fine"
174.218822101138,-39.0152185792829,"Non-Injury Crash","Taranaki Region","Fine"
174.107635578953,-39.0542994996733,"Non-Injury Crash","Taranaki Region","Fine"
174.303269272763,-39.4150408890152,"Non-Injury Crash","Taranaki Region","Fine"
174.030390309013,-39.4139668137325,"Non-Injury Crash","Taranaki Region","Heavy rain"
174.069174864494,-39.0612274374629,"Non-Injury Crash","Taranaki Region","Fine"
174.190228325382,-39.153784924484,"Non-Injury Crash","Taranaki Region","Light rain"
174.047536966098,-39.0658301736432,"Non-Injury Crash","Taranaki Region","Fine"
174.20724499365,-39.1560697987701,"Non-Injury Crash","Taranaki Region","Fine"
174.074739755334,-39.0775941782323,"Non-Injury Crash","Taranaki Region","Light rain"
174.083065960416,-39.0550709329583,"Non-Injury Crash","Taranaki Region","Light rain"
174.03403175397,-39.0726458463909,"Non-Injury Crash","Taranaki Region","Fine"
174.205422604319,-39.1557552685192,"Non-Injury Crash","Taranaki Region","Fine"
174.093153232594,-39.0774229970562,"Non-Injury Crash","Taranaki Region","Fine"
174.093269395011,-39.0519840929776,"Non-Injury Crash","Taranaki Region","Fine"
174.30160135824,-39.4009314649554,"Non-Injury Crash","Taranaki Region","Light rain"
174.08201441153,-39.0573514501381,"Non-Injury Crash","Taranaki Region","Fine"
174.070143266854,-39.0725452892885,"Non-Injury Crash","Taranaki Region","Heavy rain"
174.601612893585,-38.8370079432271,"Non-Injury Crash","Taranaki Region","Fine"
174.2316547528,-39.0105693250407,"Non-Injury Crash","Taranaki Region","Heavy rain"
174.095397983655,-39.0513784078334,"Non-Injury Crash","Taranaki Region","Light rain"
174.154543511715,-39.1506387595827,"Serious Crash","Taranaki Region","Fine"
173.957388308124,-39.1153093805871,"Fatal Crash","Taranaki Region","Fine"
174.237348726957,-39.0012909081807,"Minor Crash","Taranaki Region","Fine"
174.090929431555,-39.0779033808577,"Minor Crash","Taranaki Region","Light rain"
174.086492249925,-39.0818104875694,"Minor Crash","Taranaki Region","Light rain"
174.365996545151,-38.9972332784719,"Minor Crash","Taranaki Region","Fine"
174.080245791964,-39.0588456401331,"Minor Crash","Taranaki Region","Fine"
174.128487171198,-39.5312173959625,"Serious Crash","Taranaki Region","Light rain"
174.229360638653,-39.0301561693823,"Minor Crash","Taranaki Region","Fine"
174.183393614205,-39.0247114517046,"Minor Crash","Taranaki Region","Fine"
174.058157580246,-39.0626074849776,"Minor Crash","Taranaki Region","Fine"
174.09760172968,-39.0690641444122,"Minor Crash","Taranaki Region","Fine"
174.408581655851,-38.9878512177393,"Minor Crash","Taranaki Region","Light rain"
174.59251900841,-38.8032333625321,"Minor Crash","Taranaki Region","Fine"
174.299451896053,-39.3889898322405,"Serious Crash","Taranaki Region","Fine"
