"X","Y","crashSeverity","region","weatherA"
178.045721892529,-38.6700667343899,"Non-Injury Crash","Gisborne Region","Fine"
178.001534845739,-38.6440110609724,"Non-Injury Crash","Gisborne Region","Fine"
178.029169654115,-38.6648026463422,"Non-Injury Crash","Gisborne Region","Heavy rain"
178.274895681247,-37.9047189252933,"Non-Injury Crash","Gisborne Region","Light rain"
178.015206090398,-38.658587492616,"Non-Injury Crash","Gisborne Region","Fine"
178.024886805588,-38.6656354919787,"Non-Injury Crash","Gisborne Region","Fine"
178.026974515184,-38.6442955436564,"Non-Injury Crash","Gisborne Region","Light rain"
178.053933715331,-38.6457782185615,"Non-Injury Crash","Gisborne Region","Fine"
178.012150039683,-38.6610329156462,"Non-Injury Crash","Gisborne Region","Fine"
178.018599180498,-38.6588287773203,"Non-Injury Crash","Gisborne Region","Fine"
178.030210347799,-38.664739772497,"Non-Injury Crash","Gisborne Region","Fine"
178.025762079006,-38.6519023345378,"Non-Injury Crash","Gisborne Region","Light rain"
178.022682560086,-38.6658114460706,"Non-Injury Crash","Gisborne Region","Fine"
178.019616202085,-38.6595774023597,"Non-Injury Crash","Gisborne Region","Light rain"
178.274212156995,-38.4541036809665,"Non-Injury Crash","Gisborne Region","Light rain"
178.029169654115,-38.6648026463422,"Non-Injury Crash","Gisborne Region","Fine"
178.32600990075,-37.8413579587018,"Non-Injury Crash","Gisborne Region","Fine"
178.022778767239,-38.6640694836817,"Non-Injury Crash","Gisborne Region","Fine"
178.044862221373,-38.6705811344905,"Non-Injury Crash","Gisborne Region","Fine"
177.970598186699,-38.6490697718975,"Non-Injury Crash","Gisborne Region","Fine"
177.995851604074,-38.6570406742908,"Non-Injury Crash","Gisborne Region","Fine"
178.03552250309,-38.5177145063578,"Minor Crash","Gisborne Region","Fine"
178.263948096722,-38.0118950054256,"Serious Crash","Gisborne Region","Fine"
178.010216504373,-38.6552181506005,"Minor Crash","Gisborne Region","Fine"
177.561281796698,-38.3951291983948,"Minor Crash","Gisborne Region","Fine"
178.018735392184,-38.6558515103916,"Minor Crash","Gisborne Region","Fine"
177.948257298453,-38.6404655203091,"Minor Crash","Gisborne Region","Fine"
178.032005358186,-38.6675707299568,"Minor Crash","Gisborne Region","Fine"
178.029132732466,-38.6570696011204,"Minor Crash","Gisborne Region","Light rain"
178.016824051481,-38.6707187198042,"Non-Injury Crash","Gisborne Region","Fine"
178.015225699261,-38.6587037053375,"Non-Injury Crash","Gisborne Region","Light rain"
177.903083709614,-38.8560326852454,"Non-Injury Crash","Gisborne Region","Light rain"
178.000230486053,-38.6440759648939,"Minor Crash","Gisborne Region","Fine"
177.928108058255,-38.7523798984677,"Non-Injury Crash","Gisborne Region","Fine"
178.000739468561,-38.6526983045732,"Minor Crash","Gisborne Region","Fine"
177.878792876542,-38.6431200340371,"Minor Crash","Gisborne Region","Fine"
177.45679356857,-38.3596114015341,"Minor Crash","Gisborne Region","Fine"
178.002552478019,-38.6689814273799,"Minor Crash","Gisborne Region","Light rain"
178.001728388706,-38.6510711573693,"Minor Crash","Gisborne Region","Fine"
178.004547890577,-38.6399650011811,"Serious Crash","Gisborne Region","Fine"
177.763259566735,-38.4538962598491,"Non-Injury Crash","Gisborne Region","Mist or Fog"
178.022732649428,-38.6722653370162,"Non-Injury Crash","Gisborne Region","Fine"
178.006315740448,-38.6504962464896,"Serious Crash","Gisborne Region","Fine"
177.951816991233,-38.6423045179624,"Non-Injury Crash","Gisborne Region","Fine"
178.302605161785,-37.90164257901,"Non-Injury Crash","Gisborne Region","Fine"
178.220023397573,-38.5657430607799,"Non-Injury Crash","Gisborne Region","Fine"
178.017309407779,-38.6600908199785,"Non-Injury Crash","Gisborne Region","Fine"
178.046899521589,-38.6765168097531,"Non-Injury Crash","Gisborne Region","Fine"
178.015400100815,-38.6585701487971,"Minor Crash","Gisborne Region","Fine"
178.02033016635,-38.6681367469453,"Non-Injury Crash","Gisborne Region","Fine"
178.027290966365,-38.6552040573515,"Non-Injury Crash","Gisborne Region","Light rain"
178.203471024987,-38.5667971835623,"Non-Injury Crash","Gisborne Region","Light rain"
178.018753269251,-38.6615234289141,"Non-Injury Crash","Gisborne Region","Fine"
178.021291078376,-38.6631610613472,"Non-Injury Crash","Gisborne Region","Light rain"
178.027182708642,-38.6687330891819,"Non-Injury Crash","Gisborne Region","Fine"
178.015551603172,-38.6584375763818,"Non-Injury Crash","Gisborne Region","Fine"
178.025940230031,-38.6664095022597,"Non-Injury Crash","Gisborne Region","Light rain"
178.107035416321,-37.8568655303123,"Minor Crash","Gisborne Region","Fine"
178.031480924946,-38.6763004319881,"Serious Crash","Gisborne Region","Fine"
178.025443713493,-38.6660437083239,"Non-Injury Crash","Gisborne Region","Fine"
178.019688922545,-38.6637342427449,"Non-Injury Crash","Gisborne Region","Fine"
178.317726933151,-37.8935845463601,"Non-Injury Crash","Gisborne Region","Fine"
178.014941756628,-38.6617053299839,"Non-Injury Crash","Gisborne Region","Fine"
178.273204624154,-37.8704369399871,"Non-Injury Crash","Gisborne Region","Fine"
178.03021288564,-38.6629748341059,"Minor Crash","Gisborne Region","Light rain"
178.000864128598,-38.6582756407945,"Non-Injury Crash","Gisborne Region","Fine"
178.002945800116,-38.6555211236378,"Non-Injury Crash","Gisborne Region","Fine"
178.012150039683,-38.6610329156462,"Non-Injury Crash","Gisborne Region","Fine"
177.609679650059,-38.4151604939362,"Non-Injury Crash","Gisborne Region","Fine"
178.022292292902,-38.6540056603422,"Non-Injury Crash","Gisborne Region","Fine"
177.895727215911,-38.8609253407522,"Minor Crash","Gisborne Region","Light rain"
178.025779174501,-38.6682082843788,"Non-Injury Crash","Gisborne Region","Fine"
178.023327589308,-38.6533758162306,"Non-Injury Crash","Gisborne Region","Fine"
178.022210439751,-38.6636617453347,"Non-Injury Crash","Gisborne Region","Fine"
178.024699804626,-38.667228293095,"Non-Injury Crash","Gisborne Region","Fine"
178.005928731129,-38.6645325531264,"Non-Injury Crash","Gisborne Region","Fine"
177.996961807782,-38.6573172894095,"Non-Injury Crash","Gisborne Region","Fine"
178.02427757174,-38.6598900072543,"Minor Crash","Gisborne Region","Fine"
178.022055168907,-38.6637404630875,"Non-Injury Crash","Gisborne Region","Fine"
178.015105192409,-38.6617433262953,"Minor Crash","Gisborne Region","Fine"
178.018620537411,-38.648463946146,"Non-Injury Crash","Gisborne Region","Fine"
177.966440084267,-38.6699479862786,"Non-Injury Crash","Gisborne Region","Light rain"
178.039962087417,-38.6727648503456,"Non-Injury Crash","Gisborne Region","Fine"
178.015990470856,-38.6591300475529,"Minor Crash","Gisborne Region","Fine"
178.025225655502,-38.6658820203094,"Non-Injury Crash","Gisborne Region","Fine"
178.239849468804,-38.5022076434293,"Non-Injury Crash","Gisborne Region","Fine"
177.73014039767,-38.6909239935575,"Non-Injury Crash","Gisborne Region","Fine"
177.928435519067,-38.6091040374049,"Minor Crash","Gisborne Region","Fine"
177.932023000023,-38.5399235695282,"Non-Injury Crash","Gisborne Region","Fine"
177.898042609553,-38.6263845209866,"Non-Injury Crash","Gisborne Region","Fine"
178.003903889866,-38.6687613953153,"Non-Injury Crash","Gisborne Region","Fine"
178.015105192409,-38.6617433262953,"Non-Injury Crash","Gisborne Region","Fine"
