"X","Y","crashSeverity","region","weatherA"
170.50640627657,-45.8750806803341,"Non-Injury Crash","Otago Region","Fine"
169.031370997662,-45.0509733602252,"Serious Crash","Otago Region","Light rain"
168.734365609149,-45.0215869203352,"Non-Injury Crash","Otago Region","Fine"
169.43357745489,-45.199179582817,"Non-Injury Crash","Otago Region","Fine"
170.715095804862,-45.4840232366636,"Non-Injury Crash","Otago Region","Fine"
170.414191071741,-45.9198429202041,"Minor Crash","Otago Region","Light rain"
168.671661337719,-44.9888237671198,"Non-Injury Crash","Otago Region","Fine"
170.482563232627,-45.8817311968531,"Minor Crash","Otago Region","Fine"
170.506098055849,-45.8923284491499,"Non-Injury Crash","Otago Region","Fine"
170.494341302711,-45.8914950529329,"Minor Crash","Otago Region","Heavy rain"
170.495373111038,-45.8785835623329,"Non-Injury Crash","Otago Region","Fine"
170.518062158501,-45.8937231870571,"Serious Crash","Otago Region","Fine"
170.491466341766,-45.8960853369733,"Non-Injury Crash","Otago Region","Fine"
170.029831553931,-46.0548464971856,"Non-Injury Crash","Otago Region","Fine"
169.605942310357,-46.4829739265288,"Non-Injury Crash","Otago Region","Heavy rain"
170.510234544477,-45.8623650698201,"Non-Injury Crash","Otago Region","Fine"
168.944306039991,-44.9795222079933,"Minor Crash","Otago Region","Mist or Fog"
170.968500345844,-45.0958521081751,"Non-Injury Crash","Otago Region","Fine"
170.50522755444,-45.9014002091612,"Minor Crash","Otago Region","Fine"
170.626496135632,-45.7986485004858,"Non-Injury Crash","Otago Region","Fine"
170.509992021237,-45.8977778749594,"Non-Injury Crash","Otago Region","Light rain"
170.506895890918,-45.8675937056337,"Non-Injury Crash","Otago Region","Fine"
169.531088353885,-44.6110877785614,"Minor Crash","Otago Region","Fine"
169.687946580253,-46.463077758001,"Non-Injury Crash","Otago Region","Fine"
169.330012162223,-45.1924736147464,"Non-Injury Crash","Otago Region","Fine"
170.358574827405,-45.879245577258,"Serious Crash","Otago Region","Fine"
170.982249098595,-45.0829353155175,"Minor Crash","Otago Region","Fine"
170.523158636363,-45.8521601649766,"Minor Crash","Otago Region","Heavy rain"
170.568800956674,-45.7464445646229,"Non-Injury Crash","Otago Region","Light rain"
170.498759178747,-45.8973073880746,"Non-Injury Crash","Otago Region","Fine"
170.526615356061,-45.8500208842819,"Minor Crash","Otago Region","Light rain"
169.741321057329,-46.235874742329,"Non-Injury Crash","Otago Region","Fine"
168.740413080875,-45.2243002749069,"Non-Injury Crash","Otago Region","Fine"
169.559080463967,-44.5999714980755,"Non-Injury Crash","Otago Region","Fine"
170.500946036973,-45.870982970474,"Non-Injury Crash","Otago Region","Fine"
170.505822897193,-45.889838226706,"Non-Injury Crash","Otago Region","Fine"
170.500951175672,-45.8789127828259,"Non-Injury Crash","Otago Region","Fine"
170.543571015751,-45.8794234418932,"Minor Crash","Otago Region","Fine"
169.770933445475,-46.2254831093294,"Minor Crash","Otago Region","Fine"
170.512200333939,-45.8647931252507,"Minor Crash","Otago Region","Fine"
170.519475018011,-45.8637362631507,"Non-Injury Crash","Otago Region","Fine"
